id,product_id,product_tmpl_id,product_uom_id,is_favorite,company_id,location_id,warehouse_id,storage_category_id,cyclic_inventory_frequency,lot_id,lot_properties,sn_duplicated,package_id,owner_id,quantity,reserved_quantity,available_quantity,in_date,tracking,on_hand,product_categ_id,inventory_quantity,inventory_quantity_auto_apply,inventory_diff_quantity,inventory_date,last_count_date,inventory_quantity_set,is_outdated,user_id,display_name,create_uid,create_date,write_uid,write_date,value,currency_id,accounting_date,cost_method,dummy_id,image_1920,product_reference_code
55013,"[14948, '[10 11 33 07 816 0129] 7424625740364 JeanHoSkinMedi 32 28']","[14948, '[10 11 33 07 816 0129] 7424625740364 JeanHoSkinMedi 32 28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55014,"[14952, '[10 11 33 07 816 0129] 7424625740401 JeanHoSkinMedi 33 28']","[14952, '[10 11 33 07 816 0129] 7424625740401 JeanHoSkinMedi 33 28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55024,"[14726, '[10 11 33 07 816 0129] 7424611660034 PepeJeanHoSkinMedi0781T-36 12']","[14726, '[10 11 33 07 816 0129] 7424611660034 PepeJeanHoSkinMedi0781T-36 12']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55036,"[14724, '[10 11 33 07 816 0129] 7424611660003 PepeJeanHoSkinMedi0781T-31 12']","[14724, '[10 11 33 07 816 0129] 7424611660003 PepeJeanHoSkinMedi0781T-31 12']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55042,"[14727, '[10 11 33 07 816 0129] 7424611660140 PepeJeanHoSkinMedi0781T-33 12']","[14727, '[10 11 33 07 816 0129] 7424611660140 PepeJeanHoSkinMedi0781T-33 12']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55043,"[15296, '[10 11 33 07 816 0129] [7424641024523] JEANS HOMBRE SKINNY MEDIUM RISE  T-36 4U']","[15296, '[10 11 33 07 816 0129] [7424641024523] JEANS HOMBRE SKINNY MEDIUM RISE  T-36 4U']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55044,"[15293, '[10 11 33 07 816 0129] [7424641024493] JEANS HOMBRE SKINNY MEDIUM RISE  T-32 4U']","[15293, '[10 11 33 07 816 0129] [7424641024493] JEANS HOMBRE SKINNY MEDIUM RISE  T-32 4U']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55048,"[15294, '[10 11 33 07 816 0129] [7424641024509] JEANS HOMBRE SKINNY MEDIUM RISE  T-33 4U']","[15294, '[10 11 33 07 816 0129] [7424641024509] JEANS HOMBRE SKINNY MEDIUM RISE  T-33 4U']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55050,"[14785, '[30 1 1 917 31 0001] 7424619001389 CalcHoMedi 3-PACK-H CS']","[14785, '[30 1 1 917 31 0001] 7424619001389 CalcHoMedi 3-PACK-H CS']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[27, 'CALCETA DEPORTIVA MEDIA TOALLA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,7.95,"[165, 'GTQ']",False,average,,False,30 1 1 917 31 0001
55052,"[14955, '[10 11 33 07 816 0129] 7424625740432 JEANS HOMBRE SKINNY MEDIUM RISE  T-29 LATON NEGRO COBRE']","[14955, '[10 11 33 07 816 0129] 7424625740432 JEANS HOMBRE SKINNY MEDIUM RISE  T-29 LATON NEGRO COBRE']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55053,"[14960, '[10 11 33 07 816 0129] 7424625740487 JEANS HOMBRE SKINNY MEDIUM RISE  T-34 LATON NEGRO COBRE']","[14960, '[10 11 33 07 816 0129] 7424625740487 JEANS HOMBRE SKINNY MEDIUM RISE  T-34 LATON NEGRO COBRE']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55055,"[14957, '[10 11 33 07 816 0129] 7424625740456 JEANS HOMBRE SKINNY MEDIUM RISE  T-31 LATON NEGRO COBRE']","[14957, '[10 11 33 07 816 0129] 7424625740456 JEANS HOMBRE SKINNY MEDIUM RISE  T-31 LATON NEGRO COBRE']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55056,"[14621, '[30 1 1 918 31 0001] 7423398637321 CalcHoCort 3-PACK-H O1']","[14621, '[30 1 1 918 31 0001] 7423398637321 CalcHoCort 3-PACK-H O1']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[27, 'CALCETA DEPORTIVA MEDIA TOALLA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,30 1 1 918 31 0001
55058,"[14958, '[10 11 33 07 816 0129] 7424625740463 JEANS HOMBRE SKINNY MEDIUM RISE  T-32 LATON NEGRO COBRE']","[14958, '[10 11 33 07 816 0129] 7424625740463 JEANS HOMBRE SKINNY MEDIUM RISE  T-32 LATON NEGRO COBRE']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55059,"[14959, '[10 11 33 07 816 0129] 7424625740470 JEANS HOMBRE SKINNY MEDIUM RISE  T-33 LATON NEGRO COBRE']","[14959, '[10 11 33 07 816 0129] 7424625740470 JEANS HOMBRE SKINNY MEDIUM RISE  T-33 LATON NEGRO COBRE']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55066,"[17465, '[30 1 1 995 36 0014] 7424667556008 POLO MODA HOMBRE REGULAR FIT ROJO T-M']","[17465, '[30 1 1 995 36 0014] 7424667556008 POLO MODA HOMBRE REGULAR FIT ROJO T-M']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[36, 'POLO MODA']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,30 1 1 995 36 0014
55069,"[16062, '[10 11 33 07 816 0129] 7424645177317 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-29']","[16062, '[10 11 33 07 816 0129] 7424645177317 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-29']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55070,"[16067, '[10 11 33 07 816 0129] 7424645177362 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-34']","[16067, '[10 11 33 07 816 0129] 7424645177362 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-34']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55071,"[18173, '[10 11 33 03 781 0022] 7424675614219 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-27']","[18173, '[10 11 33 03 781 0022] 7424675614219 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-27']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 781 0022
55072,"[16068, '[10 11 33 07 816 0129] 7424645177379 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-36']","[16068, '[10 11 33 07 816 0129] 7424645177379 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-36']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55074,"[16063, '[10 11 33 07 816 0129] 7424645177324 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-30']","[16063, '[10 11 33 07 816 0129] 7424645177324 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-30']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55077,"[16824, '[10 11 33 03 781 0006] 7424659592939 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-28']","[16824, '[10 11 33 03 781 0006] 7424659592939 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 781 0006
55078,"[16064, '[10 11 33 07 816 0129] 7424645177331 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-31']","[16064, '[10 11 33 07 816 0129] 7424645177331 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-31']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55080,"[18174, '[10 11 33 03 781 0022] 7424675614226 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-28']","[18174, '[10 11 33 03 781 0022] 7424675614226 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 781 0022
55083,"[19917, '[34 101 1614 900 0004] 7425860502366 CamiHoC/vSlim S 51']","[19917, '[34 101 1614 900 0004] 7425860502366 CamiHoC/vSlim S 51']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55084,"[16065, '[10 11 33 07 816 0129] 7424645177348 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-32']","[16065, '[10 11 33 07 816 0129] 7424645177348 JEANS HOMBRE SKINNY MEDIUM RISE  KHAKI CLARO T-32']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0129
55085,"[16073, '[10 11 33 07 711 0119] 7424645177805 JEANS MUJER SKINNY HIGH RISE NEGRO T-30']","[16073, '[10 11 33 07 711 0119] 7424645177805 JEANS MUJER SKINNY HIGH RISE NEGRO T-30']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 711 0119
55089,"[14811, '[10 11 33 07 814 0113] 7424619029376 JeanHoSlimMedi 29 28']","[14811, '[10 11 33 07 814 0113] 7424619029376 JeanHoSlimMedi 29 28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 814 0113
55091,"[18906, '[10 11 33 03 781 0022] 7424675645695 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-26']","[18906, '[10 11 33 03 781 0022] 7424675645695 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-26']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 781 0022
55101,"[14813, '[10 11 33 07 814 0113] 7424619029390 JeanHoSlimMedi 31 28']","[14813, '[10 11 33 07 814 0113] 7424619029390 JeanHoSlimMedi 31 28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 814 0113
55102,"[19624, '[35 121 0114 947 0020] 7424675672844 CAMISETA UNISEX C/R OVERSIZED AZUL FRANCES T-S']","[19624, '[35 121 0114 947 0020] 7424675672844 CAMISETA UNISEX C/R OVERSIZED AZUL FRANCES T-S']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[28, 'GRAPHICS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,35 121 0114 947 0020
55104,"[14815, '[10 11 33 07 814 0113] 7424619029437 JeanHoSlimMedi 38 28']","[14815, '[10 11 33 07 814 0113] 7424619029437 JeanHoSlimMedi 38 28']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 814 0113
55105,"[16280, '[10 11 33 07 816 0155] 7424653168963 JEANS HOMBRE SKINNY MEDIUM RISE CASTAÑO NUEVO T-36']","[16280, '[10 11 33 07 816 0155] 7424653168963 JEANS HOMBRE SKINNY MEDIUM RISE CASTAÑO NUEVO T-36']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0155
55107,"[14742, '[34 101 1614 900 0004] 7424611684078 Pepe CAMISETA HOMBRE C/V SLIMT-L BX']","[14742, '[34 101 1614 900 0004] 7424611684078 Pepe CAMISETA HOMBRE C/V SLIMT-L BX']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[27, 'Raul Casuela']",2026-05-06 18:50:05,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55108,"[18175, '[10 11 33 03 781 0022] 7424675614233 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-29']","[18175, '[10 11 33 03 781 0022] 7424675614233 JEANS MUJER LONG STRAIGHT SUPER HIGH RISE INDIGO MEDIO T-29']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[25, 'VINTAGE']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 03 781 0022
55117,"[19643, '[34 101 1614 900 0004] 7424675677184 CAMISETA HOMBRE C/V SLIM FIT AVENA T-L']","[19643, '[34 101 1614 900 0004] 7424675677184 CAMISETA HOMBRE C/V SLIM FIT AVENA T-L']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[22, 'BASIC JERSEY SOLIDO']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,34 101 1614 900 0004
55121,"[16275, '[10 11 33 07 816 0155] 7424653168918 JEANS HOMBRE SKINNY MEDIUM RISE CASTAÑO NUEVO T-30']","[16275, '[10 11 33 07 816 0155] 7424653168918 JEANS HOMBRE SKINNY MEDIUM RISE CASTAÑO NUEVO T-30']","[1, 'Units']",False,"[1, 'Unik Fashion, S.A.']","[180, 'MAL01/Existencias']","[29, 'Sucursal Malacatán']",False,0,False,[],False,False,False,1.0,0.0,1.0,2026-04-14 15:18:31,none,False,"[26, 'COLORS']",0.0,1.0,0.0,2026-12-31,2026-04-14,False,False,False,MAL01/Existencias,"[2, 'Administrator']",2026-04-14 06:10:22,"[2, 'Administrator']",2026-04-14 15:17:16,0.0,"[165, 'GTQ']",False,average,,False,10 11 33 07 816 0155
